ko_id,gene_name
K01809,nfi:NFIA_107750
K01809,aor:AO090023000719
K01809,aor:AO090011000454
K01809,aor:AO090012000554
K01809,ang:An08g06350
K01809,ang:An04g03200
K01809,afv:AFLA_002273
K01809,afv:AFLA_007061
K01809,afv:AFLA_007839
K01809,aluc:AKAW2_30453S
K01809,aluc:AKAW2_51345A
K01809,ache:ACHE_10864A
K01809,ache:ACHE_30443A
K01809,apuu:APUU_11359S
K01809,pcs:N7525_002969
K01809,pcs:N7525_003352
K01809,pcs:N7525_004666
K01809,pdp:PDIP_88270
K01809,pdp:PDIP_27670
K01809,pou:POX_b02373
K01809,pou:POX_c03635
K01809,tmf:EYB26_002912
K01809,tmf:EYB26_007976
K01809,trg:TRUGW13939_00790
K01809,trg:TRUGW13939_09415
K01809,cim:CIMG_05888
K01809,cpw:CPC735_024980
K01809,ure:UREG_04456
K01809,pbl:PAAG_00557
K01809,pbn:PADG_02132
K01809,abe:ARB_03605
K01809,tve:TRV_07227
K01809,aje:HCAG_08436
K01809,bgh:BDBG_03815
K01809,pno:SNOG_07518
K01809,pno:SNOG_10550
K01809,pte:PTT_15766
K01809,pte:PTT_17636
K01809,bze:COCCADRAFT_2936
K01809,bze:COCCADRAFT_3239
K01809,bsc:COCSADRAFT_130954
K01809,bsc:COCSADRAFT_98809
K01809,bor:COCMIDRAFT_81901
K01809,bor:COCMIDRAFT_33673
K01809,aalt:CC77DRAFT_1022845
K01809,aalt:CC77DRAFT_1066075
K01809,arab:EKO05_0006470
K01809,arab:EKO05_0007634
K01809,ztr:MYCGRDRAFT_98377
K01809,ztr:MYCGRDRAFT_67239
K01809,pfj:MYCFIDRAFT_48216
K01809,ffu:CLAFUR5_00867
K01809,ffu:CLAFUR5_01039
K01809,cbet:CB0940_01083
K01809,cbet:CB0940_01961
K01809,bcom:BAUCODRAFT_31721
K01809,bcom:BAUCODRAFT_34906
K01809,npa:UCRNP2_720
K01809,npa:UCRNP2_9046
K01809,tml:GSTUM_00005420001
K01809,spo:SPBC2G2.16
K01809,som:SOMG_00671
K01809,cne:CNI02370
K01809,cne:CNJ01750
K01809,cnb:CNBH2250
K01809,cnb:CNBJ1720
K01809,cng:CNAG_04312
K01809,cng:CNAG_04744
K01809,cgi:CGB_H3390C
K01809,cgi:CGB_I2400C
K01809,tms:TREMEDRAFT_33152
K01809,tasa:A1Q1_00583
K01809,ccac:CcaHIS019_0102250
K01809,ppl:POSPLDRAFT_40389
K01809,tvs:TRAVEDRAFT_125771
K01809,tvs:TRAVEDRAFT_171697
K01809,dsq:DICSQDRAFT_52192
K01809,dsq:DICSQDRAFT_54336
K01809,pco:PHACADRAFT_185972
K01809,pco:PHACADRAFT_198773
K01809,shs:STEHIDRAFT_140095
K01809,shs:STEHIDRAFT_148483
K01809,hir:HETIRDRAFT_473320
K01809,psq:PUNSTDRAFT_140651
K01809,psq:PUNSTDRAFT_118439
K01809,adl:AURDEDRAFT_117358
K01809,fme:FOMMEDRAFT_165571
K01809,fme:FOMMEDRAFT_143436
K01809,fme:FOMMEDRAFT_149389
K01809,gtr:GLOTRDRAFT_71397
K01809,gtr:GLOTRDRAFT_121182
K01809,rsx:RhiXN_03739
K01809,lbc:LACBIDRAFT_256137
K01809,cci:CC1G_10440
K01809,abp:AGABI1DRAFT69720
K01809,abv:AGABI2DRAFT222394
K01809,pcub:JR316_0007687
K01809,mrr:Moror_10341
K01809,mrr:Moror_10842
K01809,more:E1B28_006371
K01809,scm:SCHCO_02634915
K01809,scm:SCHCO_02620263
K01809,cput:CONPUDRAFT_164271
K01809,cput:CONPUDRAFT_133260
K01809,sla:SERLADRAFT_460072
K01809,sla:SERLADRAFT_358618
K01809,wse:WALSEDRAFT_68409
K01809,wic:J056_002732
K01809,uma:UMAG_06167
K01809,pfp:PFL1_02640
K01809,pfp:PFL1_06671
K01809,sgra:EX895_003653
K01809,mgl:MGL_2334
K01809,mrt:MRET_0180
K01809,msym:MSY001_2038
K01809,pgr:PGTG_07085
K01809,ptrc:PtA15_5A4
K01809,pstr:Pst134EA_008945
K01809,pstr:Pst134EA_008946
K01809,mlr:MELLADRAFT_94588
K01809,mbr:MONBRDRAFT_38716
K01809,sre:PTSG_02013
K01809,ddi:DDB_G0284685
K01809,dpp:DICPUDRAFT_26332
K01809,dfa:DFA_03373
K01809,ehi:EHI_162210
K01809,edi:EDI_074350
K01809,eiv:EIN_359780
K01809,acan:ACA1_054360
K01809,tan:TA11125
K01809,tpv:TP04_0879
K01809,tot:TOT_040000061
K01809,beq:BEWA_011360
K01809,bbo:BBOV_III009640
K01809,bmic:BMR1_01G02010
K01809,bbig:BBBOND_0313400
K01809,cpv:cgd8_1920
K01809,tgo:TGME49_260140
K01809,tet:TTHERM_00684730
K01809,ptm:GSPATT00037709001
K01809,pti:PHATRDRAFT_44264
K01809,fcy:FRACYDRAFT_260099
K01809,tps:THAPSDRAFT_9679
K01809,aaf:AURANDRAFT_25430
K01809,aaf:AURANDRAFT_2565
K01809,pif:PITG_19774
K01809,spar:SPRG_07351
K01809,ehx:EMIHUDRAFT_52642
K01809,ehx:EMIHUDRAFT_52327
K01809,gtt:GUITHDRAFT_41940
K01809,tbr:Tb11.01.6410
K01809,tbg:TbgDal_XI16590
K01809,tcr:503677.10
K01809,tcr:511717.90
K01809,lma:LMJF_32_1580
K01809,lif:LINJ_32_1660
K01809,ldo:LDBPK_321660
K01809,lmi:LMXM_31_1580
K01809,lbz:LBRM_32_1750
K01809,lpan:LPMP_321670
K01809,ngr:NAEGRDRAFT_80292
K01809,tva:TVAG_2v0320070
K01809,eco:b1613
K01809,ecj:JW1605
K01809,ecd:ECDH10B_1746
K01809,ebw:BWG_1428
K01809,ecok:ECMDS42_1283
K01809,ecoc:C3026_09280
K01809,ece:Z2616
K01809,ecs:ECs_2319
K01809,ecf:ECH74115_2323
K01809,etw:ECSP_2177
K01809,elx:CDCO157_2156
K01809,eoi:ECO111_2082
K01809,eoj:ECO26_2341
K01809,eoh:ECO103_1753
K01809,ecoo:ECRM13514_2105
K01809,ecoh:ECRM13516_2007
K01809,esl:O3K_12170
K01809,eso:O3O_13465
K01809,esm:O3M_12135
K01809,eck:EC55989_1779
K01809,ecg:E2348C_1698
K01809,eok:G2583_2007
K01809,elr:ECO55CA74_09855
K01809,elh:ETEC_1647
K01809,ecw:EcE24377A_1821
K01809,eun:UMNK88_2072
K01809,ecp:ECP_1557
K01809,ena:ECNA114_1660
K01809,ecos:EC958_1832
K01809,ecv:APECO1_696
K01809,ecoa:APECO78_11870
K01809,ecx:EcHS_A1688
K01809,ecm:EcSMS35_1586
K01809,ecy:ECSE_1734
K01809,ecr:ECIAI1_1664
K01809,ecq:ECED1_1812
K01809,eum:ECUMN_1902
K01809,ect:ECIAI39_1445
K01809,eoc:CE10_1885
K01809,ebr:ECB_01582
K01809,ecob:C3029_12415
K01809,ebl:ECD_01582
K01809,ebe:B21_01572
K01809,ebd:ECBD_2033
K01809,eci:UTI89_C1801
K01809,eih:ECOK1_1731
K01809,ecz:ECS88_1659
K01809,ecc:c2005
K01809,elo:EC042_1781
K01809,eln:NRG857_08080
K01809,ese:ECSF_1474
K01809,ecl:EcolC_2017
K01809,eko:EKO11_2164
K01809,ekf:KO11_14685
K01809,eab:ECABU_c18650
K01809,edh:EcDH1_2030
K01809,edj:ECDH1ME8569_1556
K01809,elu:UM146_09090
K01809,elw:ECW_m1778
K01809,ell:WFL_08710
K01809,elc:i14_1825
K01809,eld:i02_1825
K01809,elp:P12B_c1471
K01809,elf:LF82_1270
K01809,ecol:LY180_08410
K01809,ecoi:ECOPMV1_01708
K01809,ecoj:P423_08635
K01809,efe:EFER_1424
K01809,eal:EAKF1_ch4438c
K01809,ema:C1192_04190
K01809,esz:FEM44_22990
K01809,eruy:OSH18_02780
K01809,sty:STY1655
K01809,stt:t1335
K01809,sex:STBHUCCB_14210
K01809,sent:TY21A_06770
K01809,stm:STM1467
K01809,seo:STM14_1769
K01809,sev:STMMW_14681
K01809,sey:SL1344_1397
K01809,sem:STMDT12_C14800
K01809,sej:STMUK_1431
K01809,seb:STM474_1474
K01809,sef:UMN798_1525
K01809,setu:STU288_03645
K01809,setc:CFSAN001921_09805
K01809,senr:STMDT2_13951
K01809,send:DT104_14381
K01809,seni:CY43_07465
K01809,seen:SE451236_13200
K01809,spt:SPA1388
K01809,sek:SSPA1289
K01809,spq:SPAB_01852
K01809,sei:SPC_2264
K01809,sec:SCH_1484
K01809,seh:SeHA_C1635
K01809,shb:SU5_02078
K01809,senh:CFSAN002069_01670
K01809,seeh:SEEH1578_16555
K01809,see:SNSL254_A1576
K01809,senn:SN31241_25350
K01809,sew:SeSA_A1566
K01809,sea:SeAg_B1707
K01809,sens:Q786_07915
K01809,sed:SeD_A1876
K01809,seg:SG1651
K01809,sel:SPUL_1281
K01809,sega:SPUCDC_1281
K01809,set:SEN1582
K01809,sena:AU38_08185
K01809,seno:AU37_08185
K01809,senv:AU39_08195
K01809,senq:AU40_09160
K01809,senl:IY59_08380
K01809,senj:CFSAN001992_04245
K01809,seec:CFSAN002050_13730
K01809,seeb:SEEB0189_012195
K01809,seep:I137_05935
K01809,senb:BN855_15040
K01809,sene:IA1_07250
K01809,senc:SEET0819_13995
K01809,ses:SARI_01511
K01809,sbg:SBG_1294
K01809,sbz:A464_1486
K01809,sbv:N643_06190
K01809,salz:EOS98_12115
K01809,sfl:SF1636
K01809,sfx:S1767
K01809,sfv:SFV_1629
K01809,sfe:SFxv_1833
K01809,sfn:SFy_2338
K01809,sfs:SFyv_2391
K01809,sft:NCTC1_01773
K01809,ssn:SSON_1547
K01809,sbo:SBO_1523
K01809,sbc:SbBS512_E1799
K01809,sdy:SDY_1829
K01809,sdz:Asd1617_02454
K01809,shq:A0259_12090
K01809,enc:ECL_02275
K01809,enl:A3UG_09765
K01809,eclg:EC036_18900
K01809,ecle:ECNIH2_10365
K01809,ecln:ECNIH4_12920
K01809,ecli:ECNIH5_09535
K01809,eclx:LI66_09760
K01809,ecly:LI62_10510
K01809,eclz:LI64_09795
K01809,eclo:ENC_12850
K01809,ehm:AB284_15290
K01809,exf:BFV63_09940
K01809,exf:BFV63_11020
K01809,ecla:ECNIH3_09545
K01809,eclc:ECR091_09520
K01809,eau:DI57_09200
K01809,ekb:BFV64_10200
K01809,eno:ECENHK_09725
K01809,eec:EcWSU1_01938
K01809,eec:EcWSU1_03671
K01809,elg:BH714_06015
K01809,elg:BH714_21415
K01809,ecan:CWI88_12655
K01809,ern:BFV67_09245
K01809,ecls:LI67_010840
K01809,echg:FY206_11210
K01809,esh:C1N69_09965
K01809,ept:HWQ17_02990
K01809,ent:Ent638_1830
K01809,eas:Entas_1853
K01809,enr:H650_03860
K01809,enx:NI40_009810
K01809,enf:AKI40_2899
K01809,lni:CWR52_02360
K01809,ebg:FAI37_19485
K01809,end:A4308_14430
K01809,enz:G0034_09565
K01809,ens:HWQ15_18400
K01809,enk:LOC22_20165
K01809,ehu:D5067_0013010
K01809,emor:L6Y89_09455
K01809,enb:ELK40_10075
K01809,equ:OM418_09505
K01809,epu:QVH39_09965
K01809,epu:QVH39_11635
K01809,esa:ESA_01679
K01809,esa:ESA_01968
K01809,csk:ES15_1863
K01809,csk:ES15_2120
K01809,csz:CSSP291_08170
K01809,csz:CSSP291_09395
K01809,csj:CSK29544_02935
K01809,csj:CSK29544_03247
K01809,ccon:AFK62_09125
K01809,ccon:AFK62_10275
K01809,cdm:AFK67_09310
K01809,cdm:AFK67_10530
K01809,csi:P262_02662
K01809,csi:P262_03098
K01809,cmj:AFK66_008815
K01809,cmj:AFK66_010315
K01809,cui:AFK65_09115
K01809,cui:AFK65_10760
K01809,cmw:AFK63_08160
K01809,cmw:AFK63_09395
K01809,ctu:CTU_20190
K01809,ctu:CTU_22790
K01809,kpn:KPN_01515
K01809,kpu:KP1_2524
K01809,kpm:KPHS_24190
K01809,kpp:A79E_2722
K01809,kph:KPNIH24_16130
K01809,kpz:KPNIH27_11785
K01809,kpv:KPNIH29_12015
K01809,kpw:KPNIH30_12555
K01809,kpy:KPNIH31_11640
K01809,kpg:KPNIH32_12395
K01809,kpc:KPNIH10_12100
K01809,kpq:KPR0928_12105
K01809,kpt:VK055_0991
K01809,kpo:KPN2242_10360
K01809,kpr:KPR_2828
K01809,kpj:N559_2814
K01809,kpi:D364_07435
K01809,kpa:KPNJ1_02974
K01809,kps:KPNJ2_02975
K01809,kpx:PMK1_03833
K01809,kpb:FH42_03480
K01809,kpne:KU54_014105
K01809,kpnu:LI86_14040
K01809,kpnk:BN49_2577
K01809,kva:Kvar_2844
K01809,kpe:KPK_2944
K01809,kpk:A593_22125
K01809,kvd:KR75_19945
K01809,kvq:SP68_00980
K01809,kox:KOX_21900
K01809,koe:A225_3255
K01809,koy:J415_15685
K01809,kom:HR38_20205
K01809,kmi:VW41_09530
K01809,kok:KONIH1_15945
K01809,koc:AB185_19960
K01809,kqu:AVR78_16670
K01809,eae:EAE_18040
K01809,ear:CCG30284
K01809,kqv:B8P98_14945
K01809,kll:BJF97_16055
K01809,klw:DA718_10165
K01809,klw:DA718_13160
K01809,kar:LGL98_13720
K01809,kgr:JJJ10_12775
K01809,kpas:LUW96_22645
K01809,klc:K7H21_12620
K01809,klm:BWI76_16280
K01809,ree:electrica_02306
K01809,ror:RORB6_05205
K01809,ron:TE10_15995
K01809,rpln:B1209_11855
K01809,rao:DSD31_11665
K01809,rtg:NCTC13098_03360
K01809,cro:ROD_14511
K01809,cko:CKO_01624
K01809,cfd:CFNIH1_17390
K01809,cbra:A6J81_03705
K01809,cwe:CO701_10855
K01809,cyo:CD187_12615
K01809,cpot:FOB25_00380
K01809,cfq:C2U38_12595
K01809,csed:JY391_11655
K01809,cama:F384_06625
K01809,caf:AL524_15685
K01809,cif:AL515_11695
K01809,cfar:CI104_12570
K01809,cir:C2U53_21730
K01809,cie:AN232_18455
K01809,cpar:CUC49_07385
K01809,ctel:GBC03_17995
K01809,citz:E4Z61_04620
K01809,cars:E1B03_12745
K01809,cix:M4I31_12245
K01809,cib:HF677_012290
K01809,cens:P2W74_12570
K01809,hde:HDEF_0487
K01809,ebt:EBL_c22470
K01809,cnt:JT31_03005
K01809,cem:LH23_15210
K01809,cen:LH86_14360
K01809,clap:NCTC11466_02539
K01809,pge:LG71_15930
K01809,esc:Entcl_2212
K01809,kle:AO703_11125
K01809,ksa:C813_04470
K01809,kor:AWR26_13935
K01809,krd:A3780_09965
K01809,kco:BWI95_15615
K01809,kco:BWI95_19865
K01809,kot:EH164_08345
K01809,kot:EH164_12375
K01809,kpse:IP581_10350
K01809,kob:HF650_10715
K01809,koo:O9K67_13705
K01809,kgo:CEW81_12920
K01809,kie:NCTC12125_01458
K01809,kas:KATP_23310
K01809,kas:KATP_26990
K01809,klu:K7B04_16790
K01809,kcy:RIN60_12160
K01809,lax:APT61_12195
K01809,lei:C2U54_15275
K01809,leh:C3F35_01435
K01809,lee:DVA44_13130
K01809,ler:GNG29_10115
K01809,lea:GNG26_10230
K01809,lpnu:KQ929_11045
K01809,ley:DVA43_07590
K01809,laz:A8A57_09635
K01809,lef:LJPFL01_1892
K01809,lew:DAI21_16655
K01809,buf:D8682_01660
K01809,bage:BADSM9389_22770
K01809,bft:MNO13_13835
K01809,sym:K6K13_10050
K01809,ahn:NCTC12129_02414
K01809,asub:NLZ15_11685
K01809,yre:HEC60_06355
K01809,sgoe:A8O29_010660
K01809,kin:AB182_10690
K01809,pdz:HHA33_09580
K01809,pdz:HHA33_13320
K01809,mety:MRY16398_15260
K01809,mety:MRY16398_23860
K01809,izh:FEM41_16645
K01809,psgc:G163CM_10900
K01809,scol:KFZ77_08540
K01809,pvj:LMA04_03060
K01809,supe:P0H77_11595
K01809,toe:QMG90_11580
K01809,ebf:D782_2062
K01809,ebc:C2U52_21290
K01809,ebu:CUC76_03440
K01809,ebb:F652_1306
K01809,psts:E05_13280
K01809,ype:YPO2263
K01809,ypk:y2105
K01809,yph:YPC_1895
K01809,ypa:YPA_1623
K01809,ypn:YPN_1735
K01809,ypm:YP_2060
K01809,ypp:YPDSF_0870
K01809,ypg:YpAngola_A2269
K01809,ypz:YPZ3_1595
K01809,ypt:A1122_14830
K01809,ypd:YPD4_1989
K01809,ypx:YPD8_1380
K01809,ypw:CH59_3854
K01809,ypj:CH55_353
K01809,ypv:BZ15_1278
K01809,ypl:CH46_2851
K01809,yps:YPTB2185
K01809,ypo:BZ17_276
K01809,ypi:YpsIP31758_1874
K01809,ypy:YPK_1986
K01809,ypb:YPTS_2256
K01809,ypq:DJ40_122
K01809,ypu:BZ21_1467
K01809,ypr:BZ20_4067
K01809,ypc:BZ23_1752
K01809,ypf:BZ19_1542
K01809,yen:YE2015
K01809,yen:YE4098
K01809,yep:YE105_C2193
K01809,yep:YE105_C3831
K01809,yey:Y11_09971
K01809,yey:Y11_30801
K01809,yel:LC20_02691
K01809,yew:CH47_1451
K01809,yew:CH47_3633
K01809,yet:CH48_1564
K01809,yet:CH48_3834
K01809,yef:FORC2_0077
K01809,yef:FORC2_2035
K01809,yee:YE5303_18641
K01809,yee:YE5303_39531
K01809,ysi:BF17_19975
K01809,yal:AT01_439
K01809,yfr:AW19_1221
K01809,yin:CH53_3960
K01809,ykr:CH54_441
K01809,yro:CH64_560
K01809,yru:BD65_329
K01809,yrb:UGYR_01715
K01809,yma:DA391_11205
K01809,yhi:D5F51_08835
K01809,yca:F0T03_10935
K01809,ymo:HRD69_15585
K01809,yas:N0H69_14295
K01809,yki:HRD70_15550
K01809,yeg:PL78_05200
K01809,smar:SM39_1725
K01809,smac:SMDB11_1534
K01809,smw:SMWW4_v1c22880
K01809,spe:Spro_2277
K01809,srr:SerAS9_2224
K01809,srl:SOD_c21000
K01809,sry:M621_11520
K01809,sply:Q5A_011670
K01809,srs:SerAS12_2224
K01809,sra:SerAS13_2225
K01809,smaf:D781_2371
K01809,slq:M495_11320
K01809,serf:L085_17310
K01809,sers:SERRSCBI_10770
K01809,sfw:WN53_20485
K01809,sfg:AV650_16330
K01809,srz:AXX16_2755
K01809,serm:CLM71_12315
K01809,squ:E4343_04805
K01809,sfj:SAMEA4384070_2339
K01809,sof:NCTC11214_04528
K01809,ssur:ATE40_008175
K01809,suri:J0X03_12560
K01809,srhz:FO014_21395
K01809,senp:KHA73_11510
K01809,snem:NLX84_11535
K01809,snev:OI978_19455
K01809,sfo:Z042_24605
K01809,rah:Rahaq_2206
K01809,race:JHW33_05800
K01809,raq:Rahaq2_2323
K01809,raa:Q7S_11160
K01809,rox:BV494_06010
K01809,rvc:J9880_18295
K01809,rbon:QNM34_11395
K01809,gqu:AWC35_23435
K01809,fsm:CCS41_07655
K01809,eame:GXP68_10785
K01809,rbad:H2866_19655
K01809,rcb:O1V66_06750
K01809,caru:P0E69_03950
K01809,caru:P0E69_10585
K01809,prod:PCO85_10975
K01809,sera:Ser39006_013650
K01809,serq:CWC46_13645
K01809,eca:ECA2263
K01809,patr:EV46_10870
K01809,pato:GZ59_22990
K01809,pct:PC1_2039
K01809,pcc:PCC21_020960
K01809,pcv:BCS7_10490
K01809,pwa:Pecwa_2340
K01809,ppar:A8F97_06930
K01809,pec:W5S_2284
K01809,pws:A7983_19045
K01809,ppoa:BJK05_05210
K01809,pbra:B5S52_11450
K01809,ppuj:E2566_10865
K01809,pari:I2D83_11065
K01809,paqu:DMB82_0010815
K01809,pvz:OA04_22200
K01809,ppav:LOZ86_10855
K01809,pqu:IG609_010070
K01809,ppoo:LW347_10650
K01809,ppoo:LW347_20155
K01809,pcac:OI450_09515
K01809,pacb:M9782_00435
K01809,pacb:M9782_12745
K01809,ddd:Dda3937_04125
K01809,dze:Dd1591_2138
K01809,ddc:Dd586_2085
K01809,dzc:W909_09670
K01809,dso:A4U42_19570
K01809,ced:LH89_01565
K01809,dfn:CVE23_11185
K01809,ddq:DDI_1955
K01809,daq:DAQ1742_02191
K01809,dic:Dpoa569_001927
K01809,dlc:O1Q98_01840
K01809,dda:Dd703_1902
K01809,bgj:AWC36_07670
K01809,brb:EH207_08870
K01809,bng:EH206_10715
K01809,biz:HC231_10950
K01809,lbq:CKQ53_13690
K01809,lpop:I6N93_07715
K01809,sgl:SG1461
K01809,sod:Sant_2006
K01809,pes:SOPEG_2342
K01809,slig:GTU79_14515
K01809,ebi:EbC_19730
K01809,epe:CI789_08635
K01809,erwi:GN242_09485
K01809,erwi:GN242_15675
K01809,erp:LJN55_10855
K01809,eto:RIN69_11090
K01809,ege:EM595_0611
K01809,ege:EM595_1741
K01809,ege:EM595_p0409
K01809,pam:PANA_1832
K01809,plf:PANA5342_2369
K01809,paj:PAJ_1168
K01809,paq:PAGR_g2278
K01809,pva:Pvag_1258
K01809,pagg:AL522_13555
K01809,pao:Pat9b_1760
K01809,kln:LH22_13495
K01809,pant:PSNIH1_12895
K01809,panp:PSNIH2_05530
K01809,panp:PSNIH2_08480
K01809,pagc:BEE12_15965
K01809,pstw:DSJ_13535
K01809,palh:B1H58_15010
K01809,palh:B1H58_17850
K01809,pans:FCN45_09015
K01809,pey:EE896_10045
K01809,pdis:D8B20_08040
K01809,pdis:D8B20_10670
K01809,per:LAC65_07145
K01809,pji:KTJ90_10145
K01809,pano:OJ965_12200
K01809,kpie:N5580_06795
K01809,kpie:N5580_09455
K01809,palf:K6R05_10030
K01809,pgz:C2E15_10120
K01809,pgz:C2E15_13105
K01809,pcd:C2E16_10180
K01809,pcd:C2E16_13255
K01809,mthi:C7M52_01535
K01809,mhan:K6958_10245
K01809,mhan:K6958_12655
K01809,tci:A7K98_04330
K01809,plu:plu2360
K01809,plum:A4R40_11775
K01809,pay:PAU_02157
K01809,ptt:VY86_19440
K01809,pakh:B0X70_12140
K01809,plui:CE143_12140
K01809,xbo:XBJ1_2315
K01809,xbv:XBW1_2064
K01809,xne:XNC1_2315
K01809,xnm:XNC2_2233
K01809,xdo:XDD1_2181
K01809,xpo:XPG1_1698
K01809,xho:A9255_05530
K01809,xbu:HGO23_09890
K01809,xgr:QL128_10090
K01809,psi:S70_00335
K01809,psx:DR96_3213
K01809,psta:BGK56_03310
K01809,ptha:OI982_01940
K01809,prg:RB151_023000
K01809,pala:CO695_14450
K01809,phei:NCTC12003_01959
K01809,prq:CYG50_05055
K01809,prj:NCTC6933_01960
K01809,pvc:G3341_10140
K01809,pmag:JI723_10025
K01809,phag:PZ638_10530
K01809,mmk:MU9_2246
K01809,ans:ArsFIN_19510
K01809,aed:E3U36_07680
K01809,aet:LDL57_07880
K01809,aapc:QG404_08415
K01809,mwi:MNY66_08230
K01809,eic:NT01EI_2079
K01809,etr:ETAE_1707
K01809,etd:ETAF_1544
K01809,ete:ETEE_3754
K01809,etc:ETAC_07840
K01809,edw:QY76_11560
K01809,edl:AAZ33_08835
K01809,eho:A9798_08160
K01809,hav:AT03_11230
K01809,hpar:AL518_14705
K01809,opo:DSM2777_16295
K01809,hiu:HIB_18880
K01809,hia:H733_0771
K01809,hpr:PARA_19850
K01809,hdu:HD_0765
K01809,hay:C3V42_07695
K01809,hpit:NCTC13334_01966
K01809,hhz:NCTC10839_01189
K01809,hsem:L3077_05500
K01809,hap:HAPS_1728
K01809,hpaz:K756_11610
K01809,hpas:JL26_10120
K01809,hpak:JT17_08210
K01809,gle:CJD39_10905
K01809,hso:HS_0605
K01809,hsm:HSM_0956
K01809,pmu:PM0829
K01809,pmv:PMCN06_0902
K01809,pul:NT08PM_0431
K01809,pmp:Pmu_09140
K01809,pmul:DR93_1669
K01809,pdag:4362423_01119
K01809,psky:A6B44_09355
K01809,patl:KGI96_08230
K01809,pcai:K7G93_000989
K01809,msu:MS0614
K01809,bsun:A4G13_00935
K01809,apl:APL_1395
K01809,apj:APJL_1414
K01809,apa:APP7_1446
K01809,asu:Asuc_0934
K01809,asi:ASU2_10710
K01809,ass:ASU1_10735
K01809,aeu:ACEE_10970
K01809,apor:DDU33_00935
K01809,aio:EXH44_03865
K01809,adp:NCTC12871_01381
K01809,alig:NCTC10568_01731
K01809,aart:NYR89_10385
K01809,agp:NYR63_07475
K01809,agk:NYR60_08960
K01809,aap:NT05HA_0403
K01809,aaz:ADJ80_06585
K01809,aat:D11S_1161
K01809,aao:ANH9381_1485
K01809,aan:D7S_00435
K01809,aah:CF65_01873
K01809,aacn:AANUM_1453
K01809,aact:ACT75_01765
K01809,aseg:NCTC10977_01167
K01809,agj:J5A60_03435
K01809,gan:UMN179_00754
K01809,gss:NYR30_02070
K01809,bto:WQG_19700
K01809,btre:F542_2890
K01809,btrh:F543_3550
K01809,btra:F544_19510
K01809,apag:EIA51_08580
K01809,avt:NCTC3438_01948
K01809,rpne:NCTC8284_02893
K01809,rhey:FEE42_12360
K01809,rhae:IHV77_03030
K01809,ooi:A6A10_01570
K01809,fcl:A4G17_01030
K01809,bhud:A6A11_02810
K01809,msep:CEP49_07175
K01809,paet:NCTC13378_00292
K01809,vch:VC_0269
K01809,vch:VC_1827
K01809,vcf:IR04_06250
K01809,vcf:IR04_14310
K01809,vcs:MS6_0133
K01809,vcs:MS6_1594
K01809,vce:Vch1786_I1320
K01809,vce:Vch1786_I2552
K01809,vcq:EN18_12275
K01809,vcq:EN18_18220
K01809,vcj:VCD_001352
K01809,vcj:VCD_002547
K01809,vci:O3Y_01255
K01809,vci:O3Y_08860
K01809,vco:VC0395_A1422
K01809,vco:VC0395_A2647
K01809,vcr:VC395_0298
K01809,vcr:VC395_1942
K01809,vcm:VCM66_0254
K01809,vcm:VCM66_1750
K01809,vcl:VCLMA_A0235
K01809,vcx:VAA049_1044
K01809,vcx:VAA049_3426
K01809,vvu:VV2_0515
K01809,vvu:VV2_1348
K01809,vvy:VVA0187
K01809,vvy:VVA1064
K01809,vvy:VVA1390
K01809,vvm:VVMO6_03149
K01809,vvm:VVMO6_03979
K01809,vvl:VV93_v1c31730
K01809,vvl:VV93_v1c40070
K01809,vpa:VPA0967
K01809,vpa:VPA1425
K01809,vpb:VPBB_0243
K01809,vpb:VPBB_A0879
K01809,vpb:VPBB_A1297
K01809,vpk:M636_04205
K01809,vpk:M636_05980
K01809,vpf:M634_16600
K01809,vpf:M634_22735
K01809,vph:VPUCM_20852
K01809,vph:VPUCM_21259
K01809,vha:VIBHAR_00704
K01809,vha:VIBHAR_05183
K01809,vca:M892_09325
K01809,vca:M892_25375
K01809,vag:N646_4346
K01809,vex:VEA_000088
K01809,vex:VEA_001304
K01809,vdb:AL552_01465
K01809,vdb:AL552_07465
K01809,vhr:AL538_15045
K01809,vhr:AL538_17660
K01809,vhr:AL538_22000
K01809,vhr:AL538_24510
K01809,vhr:AL538_26385
K01809,vow:A9237_18395
K01809,vow:A9237_21350
K01809,vow:A9237_23290
K01809,vow:A9237_24430
K01809,vro:BSZ04_06655
K01809,vro:BSZ04_08180
K01809,vsp:VS_II0608
K01809,vsp:VS_II1321
K01809,vej:VEJY3_01055
K01809,vej:VEJY3_01165
K01809,vej:VEJY3_09005
K01809,vej:VEJY3_09125
K01809,vfu:vfu_A00078
K01809,vfu:vfu_B00529
K01809,vfu:vfu_B01215
K01809,van:VAA_02033
K01809,lag:N175_08905
K01809,vau:VANGNB10_cI1196c
K01809,vcy:IX92_09750
K01809,vct:JV59_28715
K01809,vct:JV59_22275
